sample_id,noise_type,snr_db,system,enhancement_method,reference,hypothesis,wer,cer,duration_sec,avg_logprob,inference_ms,rtf
1221-135766-0002,soundtrack,-5,adaptive,wiener,yet these thoughts affected hester prynne less with hope than apprehension,Get these thoughts affected us to print less with hope in every action.,0.6363636363636364,0.28378378378378377,4.825,-0.6086595198687386,197.77825000346638,0.040990310881547434
1221-135766-0002,soundtrack,0,raw,none,yet these thoughts affected hester prynne less with hope than apprehension,Yet these thoughts affected Hester Prin less with hope than apprehension.,0.18181818181818182,0.05405405405405406,4.825,-0.5150665956384995,177.10820799402427,0.03670636435109311
1221-135766-0002,soundtrack,0,wiener,wiener,yet these thoughts affected hester prynne less with hope than apprehension,Get these thoughts affected us to print less with hope and action.,0.5454545454545454,0.28378378378378377,4.825,-0.7533156685531139,179.45258399413433,0.03719224538738535
1221-135766-0002,soundtrack,0,spectral_sub,spectral_subtraction,yet these thoughts affected hester prynne less with hope than apprehension,Yet these thoughts affected Hester Prin less with hope than apprehension.,0.18181818181818182,0.05405405405405406,4.825,-0.47969868603874655,177.67716699745506,0.03682428331553473
1221-135766-0002,soundtrack,0,adaptive,wiener,yet these thoughts affected hester prynne less with hope than apprehension,Get these thoughts affected us to print less with hope and action.,0.5454545454545454,0.28378378378378377,4.825,-0.7533156685531139,190.38258299406152,0.03945753015420964
1221-135766-0002,soundtrack,5,raw,none,yet these thoughts affected hester prynne less with hope than apprehension,Yet these thoughts affected Hester Prin less with hope than apprehension.,0.18181818181818182,0.05405405405405406,4.825,-0.4915032106287339,179.76479200297035,0.03725695171046017
1221-135766-0002,soundtrack,5,wiener,wiener,yet these thoughts affected hester prynne less with hope than apprehension,yet they still have to expect it has to print less with hope and apprehension.,1.0,0.3918918918918919,4.825,-0.8007113306145919,187.48933299502824,0.03885789284871052
1221-135766-0002,soundtrack,5,spectral_sub,spectral_subtraction,yet these thoughts affected hester prynne less with hope than apprehension,Yet these thoughts affected Hester Prin less with hope than apprehension.,0.18181818181818182,0.05405405405405406,4.825,-0.47376082925235524,175.88570799853187,0.03645299647637966
1221-135766-0002,soundtrack,5,adaptive,wiener,yet these thoughts affected hester prynne less with hope than apprehension,yet they still have to expect it has to print less with hope and apprehension.,1.0,0.3918918918918919,4.825,-0.8007113306145919,198.5145419894252,0.041142910256875685
1221-135766-0002,soundtrack,10,raw,none,yet these thoughts affected hester prynne less with hope than apprehension,Yet these thoughts affected Hester Prin less with hope than apprehension.,0.18181818181818182,0.05405405405405406,4.825,-0.48347725587732654,179.17170899454504,0.037134032952237314
1221-135766-0002,soundtrack,10,wiener,wiener,yet these thoughts affected hester prynne less with hope than apprehension,Yet they've thought that affected Hester Prank last with hope and apprehension.,0.6363636363636364,0.22972972972972974,4.825,-0.8981175861860576,183.56987499282695,0.038045569946699886
1221-135766-0002,soundtrack,10,spectral_sub,spectral_subtraction,yet these thoughts affected hester prynne less with hope than apprehension,Yet these thoughts affected Hester Prin less with hope than apprehension.,0.18181818181818182,0.05405405405405406,4.825,-0.4670860066133387,194.0443750063423,0.04021645077851654
1221-135766-0002,soundtrack,10,adaptive,wiener,yet these thoughts affected hester prynne less with hope than apprehension,Yet they've thought that affected Hester Prank last with hope and apprehension.,0.6363636363636364,0.22972972972972974,4.825,-0.8981175861860576,194.91487499908544,0.04039686528478455
1221-135766-0002,soundtrack,15,raw,none,yet these thoughts affected hester prynne less with hope than apprehension,Yet these thoughts affected Hester Prin less with hope than apprehension.,0.18181818181818182,0.05405405405405406,4.825,-0.4743538463816923,177.97654199239332,0.036886329946610015
1221-135766-0002,soundtrack,15,wiener,wiener,yet these thoughts affected hester prynne less with hope than apprehension,Yet they've thought that affected Hester Prang less with hope and apprehension.,0.5454545454545454,0.20270270270270271,4.825,-0.8478122761375025,210.04441700642928,0.04353252165936358
1221-135766-0002,soundtrack,15,spectral_sub,spectral_subtraction,yet these thoughts affected hester prynne less with hope than apprehension,Yet these thoughts affected Hester Prin less with hope than apprehension.,0.18181818181818182,0.05405405405405406,4.825,-0.4558769394369686,185.25950000912417,0.038395751297227804
1221-135766-0002,soundtrack,15,adaptive,wiener,yet these thoughts affected hester prynne less with hope than apprehension,Yet they've thought that affected Hester Prang less with hope and apprehension.,0.5454545454545454,0.20270270270270271,4.825,-0.8478122761375025,183.46883299818728,0.038024628600660575
1221-135766-0002,soundtrack,20,raw,none,yet these thoughts affected hester prynne less with hope than apprehension,Yet these thoughts affected Hester Prin less with hope than apprehension.,0.18181818181818182,0.05405405405405406,4.825,-0.46207116631900563,193.76245800231118,0.040158022383898685
1221-135766-0002,soundtrack,20,wiener,wiener,yet these thoughts affected hester prynne less with hope than apprehension,"Yet, these thoughts affected Hester Prang less with hope and apprehension.",0.36363636363636365,0.10810810810810811,4.825,-0.6995417873064677,181.56554200686514,0.03763016414650055
1221-135766-0002,soundtrack,20,spectral_sub,spectral_subtraction,yet these thoughts affected hester prynne less with hope than apprehension,Yet these thoughts affected Hester Prin less with hope than apprehension.,0.18181818181818182,0.05405405405405406,4.825,-0.45852257223690257,182.32833400543313,0.037788255752421375
1221-135766-0002,soundtrack,20,adaptive,wiener,yet these thoughts affected hester prynne less with hope than apprehension,"Yet, these thoughts affected Hester Prang less with hope and apprehension.",0.36363636363636365,0.10810810810810811,4.825,-0.6995417873064677,197.47049998841248,0.04092652849500777
1284-1180-0000,white,-5,raw,none,he wore blue silk stockings blue knee pants with gold buckles a blue ruffled waist and a jacket of bright blue braided with gold,We will do such that we need to go back in. We will do such that we need to go back in. We will do such that we need to go back in.,1.375,0.796875,8.12,-0.6707037299178368,477.1042080101324,0.05875667586331681
1284-1180-0000,white,-5,wiener,wiener,he wore blue silk stockings blue knee pants with gold buckles a blue ruffled waist and a jacket of bright blue braided with gold,People do take fucking.,1.0,0.875,8.12,-0.14976929346720377,4305.786875003832,0.5302693195817528
1284-1180-0000,white,-5,spectral_sub,spectral_subtraction,he wore blue silk stockings blue knee pants with gold buckles a blue ruffled waist and a jacket of bright blue braided with gold,"who are blue sex bodies, blue music, and gold bodies. A blue rocket base, and a track of its bright blue, so it's a toy.",0.7083333333333334,0.5,8.12,-1.077094065176474,1550.2226670068922,0.19091412155257295
1284-1180-0000,white,-5,adaptive,wiener,he wore blue silk stockings blue knee pants with gold buckles a blue ruffled waist and a jacket of bright blue braided with gold,"We are doing great practice. We are doing great practice. I do not think that, I do not think that, I do not think that, I do not think that.",1.25,0.8515625,8.12,-0.6396019410113899,537.7398330019787,0.06622411736477571
1284-1180-0000,white,0,raw,none,he wore blue silk stockings blue knee pants with gold buckles a blue ruffled waist and a jacket of bright blue braided with gold,"He wore blue sticks, got it, blue new pants and gold busting. A blue roughly braised and attracted and bright blue day to be gold.",0.625,0.3984375,8.12,-0.987062371439404,215.02354100812227,0.02648073165124659
1284-1180-0000,white,0,wiener,wiener,he wore blue silk stockings blue knee pants with gold buckles a blue ruffled waist and a jacket of bright blue braided with gold,"We were blue-tracked talking, blue-tracked the gold bucket, a blue rocket brain, and the captain is by blue-tracked the gold.",0.8333333333333334,0.484375,8.12,-1.0006954889548452,1900.918166997144,0.2341032225365941
1284-1180-0000,white,0,spectral_sub,spectral_subtraction,he wore blue silk stockings blue knee pants with gold buckles a blue ruffled waist and a jacket of bright blue braided with gold,"who are blue sex gothies, blue new pants with gold buckles, a blue rusted waist and a jacket with bright blue dirty gold.",0.4583333333333333,0.2734375,8.12,-0.7869856289454868,236.45608298829757,0.029120207264568668
1284-1180-0000,white,0,adaptive,wiener,he wore blue silk stockings blue knee pants with gold buckles a blue ruffled waist and a jacket of bright blue braided with gold,"We were blue, gray, dark, blue, blue, pink, bright, dark, blue, black, black, black, blue, gray, dark, black, black, blue, gray, blue, gray, pink, dark.",1.0416666666666667,0.78125,8.12,-0.9254981526788676,1230.7237909990363,0.1515669693348567
1284-1180-0000,white,5,raw,none,he wore blue silk stockings blue knee pants with gold buckles a blue ruffled waist and a jacket of bright blue braided with gold,"He wore blue silk stockings, blue new pants with gold buckles, a blue ruffled waist and a jacket and bright blue braided with gold.",0.20833333333333334,0.0625,8.12,-0.49288482666015626,217.2502499888651,0.026754956895180433
1284-1180-0000,white,5,wiener,wiener,he wore blue silk stockings blue knee pants with gold buckles a blue ruffled waist and a jacket of bright blue braided with gold,"We were blue-tracked talking, blue-tracked the gold buckling, a blue rocket brain and a captain and bright blue-tracked the gold.",0.75,0.4453125,8.12,-0.7999053189629003,249.64629199530464,0.030744617240801065
1284-1180-0000,white,5,spectral_sub,spectral_subtraction,he wore blue silk stockings blue knee pants with gold buckles a blue ruffled waist and a jacket of bright blue braided with gold,"You wore blue silk stockings, blue new pants with gold buckles, a blue ruffled waist and a jacket and bright blue braided with gold.",0.25,0.0859375,8.12,-0.33340207168034147,217.16291600023396,0.02674420147786133
1284-1180-0000,white,5,adaptive,wiener,he wore blue silk stockings blue knee pants with gold buckles a blue ruffled waist and a jacket of bright blue braided with gold,"We were blue-tracked talking, blue-tracked the gold buckling, a blue rocket brain and a captain and bright blue-tracked the gold.",0.75,0.4453125,8.12,-0.7999053189629003,276.873249997152,0.03409769088634877
